-15.646,41.104,25.186,29.062,14.074,48.763,48.969,-8.6488,84.775,82.514
-1.4239,40.621,27.019,43.227,-2.182,53.581,0.18129,5.4966,74.029,79.245
7.9661,25.644,-9.5367,43.206,45.921,21.869,-15.067,3.265,70.836,79.434
-36.684,-51.055,-138.7,12.218,34.483,-28.832,-86.352,-27.546,-62.54,-29.656
-8.3662,-46.003,-0.18872,-33.718,-4.6014,-9.7269,3.8098,-13.648,-22.008,-9.7724
-8.8851,-3.0547,-64.223,1.2254,-1.8606,-12.453,-79.506,-14.976,7.045,-25.129
9.8612,-19.186,-29.972,-4.1485,6.3505,-17.619,-24.574,2.6309,56.487,33.823
-25.07,-10.921,43.946,-14.439,6.211,9.6009,32.782,-25.304,-18.593,-0.88105
18.957,27.966,-13.139,10.257,12.947,34.118,-47.942,7.8859,46.481,66.806
-25.279,-1.6185,-29.13,0.85759,-2.9077,-27.184,5.87,-18.708,74.081,91.911
8.6653,-32.667,-98.302,17.977,-10.767,-9.8646,-92.35,7.4499,92.4,74.355
-9.3545,-44.504,20.789,-32.468,57.652,-63.951,32.56,-30.1,-42.265,-64.341
40.768,-19.629,132.09,3.9486,38.663,-35.701,117.11,31.513,15.364,52.858
10.833,-34.864,6.4676,-40.078,-25.859,-50.416,-18.075,3.4638,44.917,57.646
-7.2028,20.976,-76.233,14.289,-39.706,29.79,-101.44,-6.1542,82.839,75.581
21.185,-12.082,-8.8398,36.378,2.3159,-10.887,-32.552,14.813,67.814,77.06
-2.4093,10.099,-32.676,-52.214,33.296,22.421,-3.8527,-10.656,22.405,26.72
-48.021,26.332,4.4388,-22.731,16.186,13.809,0.086012,-41.402,17.904,40.486
45.247,-54.4,-56.293,-32.628,42.764,-22.39,-28.145,30.853,121.39,80.836
29.556,-38.198,-49.538,-12.488,-32.842,-18.558,-28.519,29.641,78.255,81.383
31.202,31.179,-24.597,49.295,-32.532,56.563,-52.692,27.686,53.219,96.673
15.306,-35.211,-21.26,-10.758,34.027,-48.05,-22.069,5.3234,33.473,38.511
-31.705,37.13,-15.244,37.984,7.1012,46.602,-51.316,-30.169,44.299,33.797
-0.58947,-64.91,-65.789,-16.585,-13.438,-66.181,-13.783,-4.1874,35.031,37.263
13.01,13.316,-31.388,71.783,39.74,57.269,-31.379,7.695,117.74,101.64
-23.274,26.347,-82.613,7.5575,-34.799,-55.384,-67.08,-33.2,-6.2129,-4.749
-16.74,15.578,1.7878,-45.606,-47.697,6.8959,40.245,-17.959,29.863,12.478
7.6054,32.513,-13.902,-2.5866,-29.709,2.8932,-18.758,8.3883,37.752,12.199
-21.135,-28.914,-105.92,-16.555,-29.457,-40.88,-54.471,-21.953,21.469,-8.9813
-25.447,-39.051,-9.3909,-30.186,36.864,-55.51,21.91,-17.514,11.245,29.18
22.307,42.635,33.864,61.334,-3.2336,90.202,-11.112,27.417,35.052,63.1
60.741,39.839,17.974,58.575,43.302,39.042,8.8711,53.338,110.83,140.01
-23.154,3.4528,-61.418,13.678,-21.974,-22.384,-80.351,-19.578,50.636,33.763
